major_special_id,major_code,major_name,school_tier,school_tier_name,sample_school_id,sample_school_name,sample_school_rank,sample_school_province,offer_count_in_tier,evaluation_label,directions,confidence,tier_interpretation,sample_basis
080207,080207,车辆工程,3,普通应用/职业供给高校,11063,四川工业科技学院,1058,四川,2,相关,advanced_manufacturing,medium,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,1,头部/强研究型高校,10032,吉林大学,50,吉林,2,相关,advanced_manufacturing;green_low_carbon,medium,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,1,头部/强研究型高校,10161,长安大学,113,陕西,2,相关,advanced_manufacturing;green_low_carbon,medium,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,2,区域重点/特色优势高校,10208,长沙理工大学,161,湖南,6,相关,advanced_manufacturing;green_low_carbon,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,2,区域重点/特色优势高校,10519,宁波工程学院,491,浙江,6,相关,advanced_manufacturing;green_low_carbon,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,2,区域重点/特色优势高校,10768,桂林航天工业学院,494,广西,6,相关,advanced_manufacturing;green_low_carbon,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,2,区域重点/特色优势高校,10639,贵阳学院,541,贵州,6,相关,advanced_manufacturing;green_low_carbon,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,2,区域重点/特色优势高校,11135,宁夏理工学院,1160,宁夏,6,相关,advanced_manufacturing;green_low_carbon,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,3,普通应用/职业供给高校,10896,广西科技师范学院,626,广西,2,相关,advanced_manufacturing;green_low_carbon,medium,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
153,080208,汽车服务工程,3,普通应用/职业供给高校,11118,江西科技学院,1245,江西,2,相关,advanced_manufacturing;green_low_carbon,medium,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing;green_low_carbon。,远程 edu_school_major + 三层院校表
1142,080209T,机械工艺技术,1,头部/强研究型高校,,,,,0,相关,advanced_manufacturing,medium,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
1142,080209T,机械工艺技术,2,区域重点/特色优势高校,10391,天津职业技术师范大学,476,天津,1,相关,advanced_manufacturing,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing。,远程 edu_school_major + 三层院校表
1142,080209T,机械工艺技术,3,普通应用/职业供给高校,,,,,0,相关,advanced_manufacturing,medium,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
1143,080210T,微机电系统工程,1,头部/强研究型高校,,,,,0,相关,advanced_manufacturing;integrated_circuit;commercial_space,medium,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing;integrated_circuit;commercial_space。,该层级未找到开设样本，按专业属性估算
1143,080210T,微机电系统工程,2,区域重点/特色优势高校,,,,,0,相关,advanced_manufacturing;integrated_circuit;commercial_space,medium,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing;integrated_circuit;commercial_space。,该层级未找到开设样本，按专业属性估算
1143,080210T,微机电系统工程,3,普通应用/职业供给高校,,,,,0,相关,advanced_manufacturing;integrated_circuit;commercial_space,medium,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing;integrated_circuit;commercial_space。,该层级未找到开设样本，按专业属性估算
1144,080211T,机电技术教育,1,头部/强研究型高校,,,,,0,相关,advanced_manufacturing,medium,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
1144,080211T,机电技术教育,2,区域重点/特色优势高校,10391,天津职业技术师范大学,476,天津,2,相关,advanced_manufacturing,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing。,远程 edu_school_major + 三层院校表
1144,080211T,机电技术教育,2,区域重点/特色优势高校,10489,河南科技学院,772,河南,2,相关,advanced_manufacturing,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing。,远程 edu_school_major + 三层院校表
1144,080211T,机电技术教育,3,普通应用/职业供给高校,,,,,0,相关,advanced_manufacturing,medium,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
1145,080212T,汽车维修工程教育,1,头部/强研究型高校,,,,,0,相关,advanced_manufacturing,medium,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
1145,080212T,汽车维修工程教育,2,区域重点/特色优势高校,10089,昆明理工大学,276,云南,2,相关,advanced_manufacturing,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing。,远程 edu_school_major + 三层院校表
1145,080212T,汽车维修工程教育,2,区域重点/特色优势高校,10391,天津职业技术师范大学,476,天津,2,相关,advanced_manufacturing,medium,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为advanced_manufacturing。,远程 edu_school_major + 三层院校表
1145,080212T,汽车维修工程教育,3,普通应用/职业供给高校,,,,,0,相关,advanced_manufacturing,medium,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为advanced_manufacturing。,该层级未找到开设样本，按专业属性估算
8379,080213T,智能制造工程,1,头部/强研究型高校,,,,,0,是,advanced_manufacturing;artificial_intelligence;digital_economy,high,头部/强研究型高校中未找到开设样本；更偏前沿科研、交叉学科和原创技术供给，方向为advanced_manufacturing;artificial_intelligence;digital_economy。,该层级未找到开设样本，按专业属性估算
8379,080213T,智能制造工程,2,区域重点/特色优势高校,10298,集美大学,231,福建,1,是,advanced_manufacturing;artificial_intelligence;digital_economy,high,区域重点/特色优势高校中有开设样本；更偏工程转化、区域产业链和特色学科建设，方向为advanced_manufacturing;artificial_intelligence;digital_economy。,远程 edu_school_major + 三层院校表
8379,080213T,智能制造工程,3,普通应用/职业供给高校,,,,,0,是,advanced_manufacturing;artificial_intelligence;digital_economy,high,普通应用/职业供给高校中未找到开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为advanced_manufacturing;artificial_intelligence;digital_economy。,该层级未找到开设样本，按专业属性估算
8380,080214T,智能车辆工程,1,头部/强研究型高校,,,,,0,是,advanced_manufacturing;artificial_intelligence,high,头部/强研究型高校中未找到开设样本；更偏前沿科研、交叉学科和原创技术供给，方向为advanced_manufacturing;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
8380,080214T,智能车辆工程,2,区域重点/特色优势高校,10237,重庆邮电大学,127,重庆,1,是,advanced_manufacturing;artificial_intelligence,high,区域重点/特色优势高校中有开设样本；更偏工程转化、区域产业链和特色学科建设，方向为advanced_manufacturing;artificial_intelligence。,远程 edu_school_major + 三层院校表
8380,080214T,智能车辆工程,3,普通应用/职业供给高校,,,,,0,是,advanced_manufacturing;artificial_intelligence,high,普通应用/职业供给高校中未找到开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为advanced_manufacturing;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
